gene	gene_overs	chain	synt	gl_score	gl_exo	chain_len	loc_exo	exon_cover	intr_cover	gene_len	ex_num	ex_fract	intr_fract	flank_cov	exon_perc	chain_len_log	synt_log	intr_perc	single_exon	y
ENST00000246071	11	187205	1	41643	0.7356051703877791	9539	0.963076923076923	626	24	12539	7	678	10128	0.0	0.9233038348082596	3.9795028487874013	0.0	0.002369668246445498	0.0	0
ENST00000246071	11	999841	1	16427	0.9951456310679612	9301	0.9975669099756692	410	1	12539	7	678	10128	0.0	0.6047197640117994	3.9685296443748395	0.0	9.873617693522907e-05	0.0	0
ENST00000246071	11	925656	1	17287	0.9957537154989384	9301	0.997872340425532	469	1	12539	7	678	10128	0.0	0.6917404129793511	3.9685296443748395	0.0	9.873617693522907e-05	0.0	0
ENST00000246071	11	72661	1	62315	0.5489038785834739	9932	0.9789473684210528	651	14	12539	7	678	10128	0.0	0.9601769911504425	3.9970367108825267	0.0	0.001382306477093207	0.0	0
ENST00000246071	11	880356	1	17865	0.995850622406639	9301	0.9979209979209979	480	1	12539	7	678	10128	0.0	0.7079646017699115	3.9685296443748395	0.0	9.873617693522907e-05	0.0	0
ENST00000369429	4	310027	1	32816	0.91018387553041	46897	0.91018387553041	1287	127	105297	8	1809	101255	0.0	0.7114427860696517	4.671145061795733	0.0	0.0012542590489358551	0.0	0
ENST00000262450	10	3190	1	239867	0.7467131316331379	49148	0.7467131316331379	4714	1599	78535	42	5865	68685	0.0	0.8037510656436487	4.691505849601796	0.0	0.02328019218169906	0.0	0
ENST00000262450	10	2238	2	301064	0.6837390904915022	93474	0.6803390757451463	4976	2338	78535	42	5865	68685	0.03765	0.8484228473998295	4.970690827698363	0.3010299956639812	0.03403945548518599	0.0	0
ENST00000233099	3	6358	3	163136	0.7466975219361681	274956	0.7595651560073415	5380	1703	103478	36	6216	96541	0.0	0.8655083655083655	5.4392632011535955	0.47712125471966244	0.01764017360499684	0.0	0
ENST00000282141	10	987997	1	16559	0.8966789667896679	271	0.8966789667896679	243	28	1692	3	525	1065	0.0	0.46285714285714286	2.432969290874406	0.0	0.02629107981220657	0.0	0
ENST00000282141	10	993212	1	16502	0.9222972972972971	296	0.9381443298969072	273	18	1692	3	525	1065	0.0	0.52	2.4712917110589387	0.0	0.016901408450704224	0.0	0
ENST00000282141	10	1023468	1	16175	0.8466898954703833	290	0.8466898954703833	243	44	1692	3	525	1065	0.0	0.46285714285714286	2.462397997898956	0.0	0.04131455399061033	0.0	0
ENST00000282141	10	950391	1	16989	0.9101123595505618	267	0.9101123595505618	243	24	1692	3	525	1065	0.0	0.46285714285714286	2.4265112613645754	0.0	0.022535211267605635	0.0	0
ENST00000282141	10	1024548	1	16163	0.8348623853211009	332	0.8950819672131147	273	32	1692	3	525	1065	0.0	0.52	2.5211380837040362	0.0	0.03004694835680751	0.0	0
ENST00000282141	10	821347	1	18695	0.7478991596638656	357	1.0	267	0	1692	3	525	1065	0.0012	0.5085714285714286	2.552668216112193	0.0	0.0	0.0	0
ENST00000282141	10	1032792	1	16078	0.9709090909090908	275	1.0	267	0	1692	3	525	1065	0.0	0.5085714285714286	2.439332693830263	0.0	0.0	0.0	0
ENST00000282141	10	839771	1	18424	0.8836363636363637	275	0.8836363636363637	243	32	1692	3	525	1065	0.0	0.46285714285714286	2.439332693830263	0.0	0.03004694835680751	0.0	0
ENST00000282141	10	879638	1	17875	0.8496503496503497	286	0.8496503496503497	243	43	1692	3	525	1065	0.0	0.46285714285714286	2.456366033129043	0.0	0.04037558685446009	0.0	0
ENST00000622580	3	822189	1	18683	0.830078125	4261	0.830078125	425	87	17979	8	564	11837	0.0	0.7535460992907801	3.629511534200453	0.0	0.007349835262313086	0.0	0
ENST00000622580	3	260350	3	35664	0.6864463924477411	55846	0.7692307692307693	400	120	17979	8	564	11837	0.0	0.7092198581560284	4.746992071988077	0.47712125471966244	0.010137703810087014	0.0	0
ENST00000593726	3	900393	1	17601	0.9206798866855525	6480	0.9206798866855525	650	56	8889	5	1224	6068	0.0	0.5310457516339869	3.8115750058705933	0.0	0.00922874093605801	0.0	0
ENST00000593726	3	874535	1	17942	0.8688981868898187	6439	0.8688981868898187	623	94	8889	5	1224	6068	0.0	0.5089869281045751	3.808818425092124	0.0	0.015491100856954515	0.0	0
ENST00000357103	21	162534	1	44442	0.8828911253430924	13246	0.8828911253430924	965	128	97605	8	1161	93634	0.0	0.8311800172265289	4.1220847507108695	0.0	0.0013670247986842386	0.0	0
ENST00000376834	7	13844	1	115450	0.6240875912408759	45569	0.9916943521594684	1194	10	47504	8	1230	43245	0.00275	0.9707317073170731	4.6586694982061685	0.0	0.00023124060585038732	0.0	0
ENST00000376834	7	6042	1	167057	0.38959349593495934	46859	0.9933499584372404	1195	8	47504	8	1230	43245	0.00115	0.9715447154471545	4.670793016247373	0.0	0.00018499248468030986	0.0	0
ENST00000601302	50	224129	1	38250	0.3463414634146341	5772	0.9943977591036416	355	2	27795	5	459	25881	0.0	0.7734204793028322	3.7613263224214566	0.0	7.72767667400796e-05	0.0	0
ENST00000601302	50	189643	1	41391	0.31272401433691754	6122	0.9775910364145658	349	8	27795	5	459	25881	0.00075	0.7603485838779956	3.7868933252613157	0.0	0.0003091070669603184	0.0	0
ENST00000601302	50	322191	1	32207	0.14025974025974025	1326	1.0	162	0	27795	5	459	25881	0.0	0.35294117647058826	3.1225435240687545	0.0	0.0	0.0	0
ENST00000601302	50	197845	1	40569	0.4819915254237288	8087	0.9956236323851204	455	2	27795	5	459	25881	0.0	0.9912854030501089	3.907787443110616	0.0	7.72767667400796e-05	0.0	0
ENST00000319340	4	456459	1	26677	0.9963325183374084	824	1.0	815	0	19137	3	1026	17220	0.0	0.7943469785575049	2.9159272116971158	0.0	0.0	0.0	0
ENST00000481739	14	128453	1	49545	0.9095519864750634	28455	0.9126378286683632	1076	103	114131	10	1389	108594	0.0	0.7746580273578114	4.454158589944344	0.0	0.0009484870250658416	0.0	0
ENST00000481739	14	105108	1	53992	0.7463818056512751	34883	0.7541782729805014	1083	353	114131	10	1389	108594	0.0	0.7796976241900648	4.542613827964055	0.0	0.003250639998526622	0.0	0
ENST00000353963	5	587993	1	23002	0.869751499571551	3507	0.869751499571551	1015	152	16097	15	1809	13794	0.0	0.5610834715312327	3.5449357658815024	0.0	0.011019283746556474	0.0	0
ENST00000353963	5	889264	1	17746	0.9827338129496402	4062	0.9827338129496402	683	12	16097	15	1809	13794	0.0	0.3775566611387507	3.608739919068788	0.0	0.0008699434536755111	0.0	0
ENST00000353963	5	134975	1	48443	0.8500307314074985	5177	0.8500307314074985	1383	244	16097	15	1809	13794	0.0	0.7645107794361525	3.714078164981856	0.0	0.017688850224735393	0.0	0
ENST00000651629	3	1098993	1	15442	0.8647342995169082	6855	0.8647342995169082	537	84	19307	6	618	18288	0.0	0.8689320388349514	3.8360074591255313	0.0	0.004593175853018373	0.0	0
ENST00000456827	8	530961	1	24425	0.8433133732534929	13567	0.8221970554926388	726	157	38465	8	852	35938	0.0	0.852112676056338	4.132483825000562	0.0	0.00436863487116701	0.0	0
ENST00000456827	8	863196	1	18095	0.8377693282636248	5908	0.808955223880597	542	128	38465	8	852	35938	0.0	0.636150234741784	3.771440486639912	0.0	0.003561689576492849	0.0	0
ENST00000456827	8	478607	1	25952	0.8261964735516373	32754	0.6635514018691588	710	360	38465	8	852	35938	0.0	0.8333333333333334	4.515264344689605	0.0	0.010017251933886136	0.0	0
ENST00000456827	8	273904	1	34823	0.8217054263565892	13566	0.8013435700575816	835	207	38465	8	852	35938	0.0	0.9800469483568075	4.132451812729004	0.0	0.0057599198619845285	0.0	0
ENST00000332582	23	841509	1	18400	0.7281767955801105	1631	1.0	659	0	31525	2	1122	27040	0.0	0.5873440285204992	3.212453961040276	0.0	0.0	0.0	0
ENST00000332582	23	828634	1	18588	0.7263626251390434	1631	1.0	653	0	31525	2	1122	27040	0.0	0.5819964349376114	3.212453961040276	0.0	0.0	0.0	0
ENST00000332582	23	233527	1	37524	1.0	1001	1.0	977	0	31525	2	1122	27040	0.0	0.8707664884135472	3.000434077479319	0.0	0.0	0.0	0
ENST00000332582	23	684183	1	20979	0.7007366482504604	1349	1.0	761	0	31525	2	1122	27040	0.0	0.67825311942959	3.1300119496719043	0.0	0.0	0.0	0
ENST00000332582	23	202704	1	40102	0.9953095684803002	1075	1.0	1061	0	31525	2	1122	27040	0.0	0.9456327985739751	3.031408464251624	0.0	0.0	0.0	0
ENST00000379608	5	274912	1	34762	0.9121835443037974	11942	0.920926517571885	1153	99	15713	7	1296	11884	0.0	0.8896604938271605	4.077077066845761	0.0	0.008330528441602154	0.0	0
ENST00000379608	5	950031	1	16994	0.8713629402756509	6110	0.8713629402756509	569	84	15713	7	1296	11884	0.0	0.4390432098765432	3.786041210242554	0.0	0.007068327162571525	0.0	0
ENST00000379608	5	93105	1	56687	0.7282608695652174	17349	0.8451479697178252	1228	225	15713	7	1296	11884	0.0029	0.9475308641975309	4.239274447023257	0.0	0.018933019185459442	0.0	0
ENST00000379608	5	223271	1	38317	0.8604326587578507	17294	0.9006823351023503	1188	131	15713	7	1296	11884	0.00395	0.9166666666666666	4.237895454639604	0.0	0.011023224503534164	0.0	0
ENST00000243253	4	39471	2	76803	0.7346514047866806	16842	0.7346514047866806	1412	510	19247	12	1431	15679	0.0	0.986722571628232	4.226393663018083	0.3010299956639812	0.0325275846673895	0.0	0
ENST00000540564	6	45390	1	73222	0.4591224018475751	18141	0.995991983967936	994	4	64964	15	1479	58103	0.0	0.6720757268424611	4.258661223325604	0.0	6.884326110527856e-05	0.0	0
ENST00000540564	6	561060	1	23655	0.91371158392435	12025	0.91371158392435	773	73	64964	15	1479	58103	0.0	0.5226504394861393	4.080085085045869	0.0	0.0012563895151713337	0.0	0
ENST00000367393	3	326389	1	31999	0.1750255885363357	1106	0.1750255885363357	171	806	4733	3	438	4133	0.0	0.3904109589041096	3.0437551269686796	0.0	0.19501572707476408	0.0	0
ENST00000367393	3	574231	1	23330	0.6963350785340314	4746	0.9900744416873448	399	4	4733	3	438	4133	0.00135	0.910958904109589	3.6763277338813203	0.0	0.0009678199854827002	0.0	0
ENST00000302177	9	982955	1	16614	1.0	425	1.0	421	0	9472	2	1053	7549	0.0	0.3998100664767331	2.6283889300503116	0.0	0.0	0.0	0
ENST00000302177	9	929541	1	17239	0.7150837988826816	6024	1.0	640	0	9472	2	1053	7549	0.01275	0.6077872744539411	3.7798849631926443	0.0	0.0	0.0	0
ENST00000302177	9	924279	1	17305	1.0	444	1.0	406	0	9472	2	1053	7549	0.0	0.3855650522317189	2.6473829701146196	0.0	0.0	0.0	0
ENST00000302177	9	388053	1	29239	0.944372574385511	8498	0.944372574385511	730	43	9472	2	1053	7549	0.0	0.6932573599240266	3.9293167267534956	0.0	0.005696118691217379	0.0	0
ENST00000302177	9	306336	1	33004	0.8186423505572442	8758	0.9699879951980792	808	25	9472	2	1053	7549	0.0012	0.7673314339981007	3.9424049408561066	0.0	0.0033116969134984768	0.0	0
ENST00000302177	9	1053341	1	15873	1.0	624	1.0	579	0	9472	2	1053	7549	0.0	0.5498575498575499	2.795184589682424	0.0	0.0	0.0	0
ENST00000368918	4	551669	1	23894	0.8686635944700458	19047	0.8686635944700458	754	114	54782	9	1347	45975	0.0	0.5597624350408315	4.279826581794015	0.0	0.002479608482871126	0.0	0
ENST00000376511	6	8098	1	145330	0.3792181757434013	4100	0.5761421319796954	1135	835	16831	20	2823	12320	0.00195	0.402054551895147	3.6127838567197355	0.0	0.06777597402597403	0.0	0
ENST00000380752	13	120634	1	50895	0.8686700055648303	21644	0.8686700055648303	1561	236	86275	13	1890	78932	0.0	0.825925925925926	4.335337525260544	0.0	0.002989915370192064	0.0	0
ENST00000380752	13	149425	1	46245	0.8926701570680629	21625	0.8926701570680629	1364	164	86275	13	1890	78932	0.0	0.7216931216931217	4.334956116136852	0.0	0.0020777377996249935	0.0	0
ENST00000380752	13	759835	1	19646	0.9080841638981174	21578	0.9080841638981174	820	83	86275	13	1890	78932	0.0	0.43386243386243384	4.334011188761349	0.0	0.0010515380327370395	0.0	0
ENST00000380752	13	148522	1	46363	0.8201911589008363	21568	0.8201911589008363	1373	301	86275	13	1890	78932	0.0	0.7264550264550265	4.333809874855226	0.0	0.003813409010287336	0.0	0
ENST00000646520	4	63613	1	65419	0.8183442525312686	93581	0.8317191283292978	2748	556	210834	33	5583	200154	0.0	0.492208490059108	4.971187681721319	0.0	0.0027778610469938146	0.0	0
ENST00000397404	7	461786	1	26498	0.6936936936936937	4049	0.6936936936936937	616	272	22671	9	717	21209	0.0	0.8591352859135286	3.6073477767684134	0.0	0.012824744212362677	0.0	0
ENST00000673416	8	418919	1	28016	0.8461538461538461	16533	0.9202586206896552	427	37	30137	9	765	26935	0.0	0.5581699346405229	4.218351665745133	0.0	0.0013736773714497865	0.0	0
ENST00000642900	6	37484	1	78170	0.4887323943661972	24700	0.955922865013774	1041	48	36065	19	2016	32210	0.0	0.5163690476190477	4.392696953259666	0.0	0.001490220428438373	0.0	0
ENST00000642900	6	400937	1	28707	0.9194097616345064	18820	0.9173363949483352	799	72	36065	19	2016	32210	0.0	0.39632936507936506	4.274619619091238	0.0	0.0022353306426575598	0.0	0
ENST00000323274	5	244421	2	36730	0.8376156217882836	15349	0.9679334916864608	815	27	15926	7	942	14313	0.0	0.8651804670912951	4.186080086091452	0.3010299956639812	0.0018863969817648292	0.0	0
ENST00000323274	5	83779	2	59047	0.9273104880581516	15309	0.9802414928649836	893	18	15926	7	942	14313	0.0	0.9479830148619958	4.184946823051894	0.3010299956639812	0.0012575979878432194	0.0	0
ENST00000330964	7	490376	1	25586	0.6180904522613065	2664	0.9838709677419356	244	4	9229	4	255	3119	0.0	0.9568627450980393	3.4255342204982635	0.0	0.0012824623276691247	0.0	0
ENST00000330964	7	495114	1	25440	0.5935960591133005	2668	0.9835390946502056	239	4	9229	4	255	3119	0.0	0.9372549019607843	3.426185825244511	0.0	0.0012824623276691247	0.0	0
ENST00000330964	7	537838	1	24246	0.5995085995085995	2669	0.9837398373983741	242	4	9229	4	255	3119	0.0	0.9490196078431372	3.4263485737875077	0.0	0.0012824623276691247	0.0	0
ENST00000330964	7	529226	1	24470	0.6049382716049383	2669	0.979757085020243	242	5	9229	4	255	3119	0.0	0.9490196078431372	3.4263485737875077	0.0	0.0016030779095864058	0.0	0
ENST00000330964	7	978614	2	16661	0.5103391232423491	104080	0.8560311284046692	220	37	9229	4	255	3119	0.0	0.8627450980392157	5.01736728355353	0.3010299956639812	0.011862776530939404	0.0	0
ENST00000330964	7	555653	1	23792	0.6044226044226044	2668	0.9838709677419356	244	4	9229	4	255	3119	0.0	0.9568627450980393	3.426185825244511	0.0	0.0012824623276691247	0.0	0
ENST00000613549	4	252292	1	36193	0.7026143790849673	25230	0.7196652719665272	860	335	38862	9	1239	32800	0.0	0.6941081517352704	4.401917250517575	0.0	0.010213414634146342	0.0	0
ENST00000613549	4	175543	1	42868	0.78125	34028	0.7834261838440112	1125	311	38862	9	1239	32800	0.0	0.9079903147699758	4.531836424132864	0.0	0.00948170731707317	0.0	0
ENST00000613549	4	471237	1	26188	0.7932773109243697	33981	0.7932773109243697	944	246	38862	9	1239	32800	0.0	0.7619047619047619	4.531236155230248	0.0	0.0075	0.0	0
ENST00000308278	2	1022531	1	16184	0.8346774193548387	3717	0.8346774193548387	414	82	10373	5	774	8149	0.0	0.5348837209302325	3.570192561095726	0.0	0.0100625843661799	0.0	0
ENST00000576778	2	27078	1	87885	0.881439661256175	1493	1.0	1249	0	4729	1	3144	0	0.0	0.397264631043257	3.1740598077250253	0.0	0.0	1.0	0
ENST00000544583	5	21324	1	96910	0.6410029498525074	93643	0.6410029498525074	2173	1217	183796	23	2442	178201	0.0	0.8898443898443898	4.971475318550596	0.0	0.0068293668385699296	0.0	0
ENST00000373034	29	772491	1	19444	1.0	1336	1.0	1275	0	118630	6	3447	108874	0.0	0.3698868581375109	3.125806458139527	0.0	0.0	0.0	0
ENST00000373034	29	543838	1	24091	1.0	1745	1.0	1707	0	118630	6	3447	108874	0.0	0.49521322889469105	3.241795431295199	0.0	0.0	0.0	0
ENST00000373034	29	612762	1	22440	0.9994311717861206	2079	0.9994311717861206	1757	1	118630	6	3447	108874	0.0	0.5097185958804757	3.317854489331469	0.0	9.18492936789316e-06	0.0	0
ENST00000373034	29	509251	1	25018	0.9679917398038204	2028	1.0	1875	0	118630	6	3447	108874	0.0	0.5439512619669278	3.3070679506612985	0.0	0.0	0.0	0
ENST00000373034	29	1117626	1	15274	1.0	1527	1.0	1316	0	118630	6	3447	108874	0.0	0.38178125906585436	3.1838390370564214	0.0	0.0	0.0	0
ENST00000373034	29	387510	1	29263	1.0	1463	1.0	1437	0	118630	6	3447	108874	0.0	0.41688424717145345	3.1652443261253107	0.0	0.0	0.0	0
ENST00000373034	29	1028805	1	16120	1.0	1721	1.0	1596	0	118630	6	3447	108874	0.0	0.4630113141862489	3.2357808703275603	0.0	0.0	0.0	0
ENST00000373034	29	786619	1	19223	1.0	1527	1.0	1462	0	118630	6	3447	108874	0.0	0.4241369306643458	3.1838390370564214	0.0	0.0	0.0	0
ENST00000373034	29	888544	1	17756	1.0	1425	1.0	1390	0	118630	6	3447	108874	0.0	0.4032492022048158	3.153814864344529	0.0	0.0	0.0	0
ENST00000373034	29	799602	1	19022	1.0	1815	1.0	1742	0	118630	6	3447	108874	0.0	0.5053669857847404	3.258876629372131	0.0	0.0	0.0	0
ENST00000373034	29	574704	1	23318	1.0	1820	1.0	1759	0	118630	6	3447	108874	0.0	0.5102988105599071	3.2600713879850747	0.0	0.0	0.0	0
ENST00000373034	29	742684	1	19933	1.0	1955	1.0	1762	0	118630	6	3447	108874	0.0	0.5111691325790543	3.2911467617318855	0.0	0.0	0.0	0
ENST00000373034	29	189533	1	41402	1.0	2103	1.0	2014	0	118630	6	3447	108874	0.0	0.5842761821874093	3.322839272686321	0.0	0.0	0.0	0
ENST00000373034	29	779236	1	19336	1.0	1883	1.0	1688	0	118630	6	3447	108874	0.0	0.48970118944009283	3.274850320016665	0.0	0.0	0.0	0
ENST00000373034	29	824518	1	18648	1.0	1459	1.0	1391	0	118630	6	3447	108874	0.0	0.4035393095445315	3.1640552918934515	0.0	0.0	0.0	0
ENST00000373034	29	590434	1	22945	1.0	1645	1.0	1598	0	118630	6	3447	108874	0.0	0.4635915288656803	3.216165902285993	0.0	0.0	0.0	0
ENST00000373034	29	783482	1	19270	1.0	1726	1.0	1603	0	118630	6	3447	108874	0.0	0.46504206556425876	3.237040791379191	0.0	0.0	0.0	0
ENST00000373034	29	770705	1	19472	1.0	1432	1.0	1391	0	118630	6	3447	108874	0.0	0.4035393095445315	3.1559430179718366	0.0	0.0	0.0	0
ENST00000373034	29	865739	1	18061	1.0	1741	1.0	1589	0	118630	6	3447	108874	0.0	0.46098056280823907	3.240798771117331	0.0	0.0	0.0	0
ENST00000373034	29	946528	1	17035	1.0	1716	1.0	1515	0	118630	6	3447	108874	0.0	0.4395126196692776	3.2345172835126865	0.0	0.0	0.0	0
ENST00000373034	29	654881	1	21555	1.0	1820	1.0	1742	0	118630	6	3447	108874	0.0	0.5053669857847404	3.2600713879850747	0.0	0.0	0.0	0
ENST00000373034	29	758908	1	19661	1.0	1425	1.0	1375	0	118630	6	3447	108874	0.0	0.3988975921090804	3.153814864344529	0.0	0.0	0.0	0
ENST00000373034	29	771493	1	19460	1.0	1428	1.0	1341	0	118630	6	3447	108874	0.0	0.38903394255874674	3.1547282074401557	0.0	0.0	0.0	0
ENST00000373034	29	803242	1	18966	1.0	1673	1.0	1569	0	118630	6	3447	108874	0.0	0.45517841601392517	3.2234959409623944	0.0	0.0	0.0	0
ENST00000373034	29	71191	1	62771	1.0	5921	1.0	2263	0	118630	6	3447	108874	0.0	0.6565129097766174	3.7723950610820003	0.0	0.0	0.0	0
ENST00000373034	29	690516	1	20860	1.0	1722	1.0	1623	0	118630	6	3447	108874	0.0	0.47084421235857266	3.236033147117636	0.0	0.0	0.0	0
ENST00000647358	4	889837	1	17739	0.9662921348314608	11621	0.9662921348314608	602	21	22763	11	1425	21187	0.0	0.4224561403508772	4.065243501186464	0.0	0.0009911738330108085	0.0	0
ENST00000647358	4	706548	1	20564	0.8873929008567931	11630	0.8873929008567931	725	92	22763	11	1425	21187	0.0	0.5087719298245614	4.0655797147284485	0.0	0.0043422853636663995	0.0	0
ENST00000409556	5	40872	1	75855	0.9033112582781456	21931	0.9033112582781456	2046	219	51916	27	3966	46988	0.0	0.5158850226928896	4.341058434895962	0.0	0.0046607644504979995	0.0	0
ENST00000409556	5	202306	1	40141	0.9325120514193894	21853	0.9325120514193894	1741	126	51916	27	3966	46988	0.0	0.4389813414019163	4.339511065746308	0.0	0.002681535711245424	0.0	0
ENST00000288368	6	147231	1	46554	0.8558704453441296	181862	0.8558704453441296	3171	534	284987	40	4821	274163	0.0	0.6577473553204729	5.2597419628657915	0.0	0.001947746413629848	0.0	0
ENST00000604629	18	672802	2	21200	0.9910179640718564	668	0.9910179640718564	662	6	50334	6	1611	48658	0.0	0.41092489137181876	2.824776462475546	0.3010299956639812	0.00012330963048214067	0.0	0
ENST00000604629	18	2243	5	300000	0.3191446975230759	444164	0.2974559686888454	1368	3231	50334	6	1611	48658	0.11075	0.8491620111731844	5.647543355574606	0.6989700043360189	0.06640223601463274	0.0	0
ENST00000604629	18	244424	2	36730	0.5898821218074656	48133	0.5211608222490931	862	792	50334	6	1611	48658	0.019	0.5350713842333954	4.682442930924029	0.3010299956639812	0.016276871223642568	0.0	0
ENST00000604629	18	402621	2	28643	0.56	5886	0.56	588	462	50334	6	1611	48658	0.0	0.3649906890130354	3.769820257763592	0.3010299956639812	0.00949484154712483	0.0	0
ENST00000604629	18	11384	3	124908	0.4591423085129081	114698	0.4880749574105622	573	601	50334	6	1611	48658	0.0119	0.35567970204841715	5.0595558451328575	0.47712125471966244	0.012351514653294423	0.0	0
ENST00000604629	18	572568	2	23368	0.559047619047619	4971	0.559047619047619	587	463	50334	6	1611	48658	0.0	0.3643699565487275	3.696443763138999	0.3010299956639812	0.009515393152205186	0.0	0
ENST00000604629	18	6672	2	159314	0.2669172932330827	60298	0.2568503462812406	853	2468	50334	6	1611	48658	0.12365	0.5294847920546245	4.780302907440838	0.3010299956639812	0.050721361338320524	0.0	0
ENST00000604629	18	2190	8	305015	0.3061973432573525	860409	0.6274368231046932	869	516	50334	6	1611	48658	0.0851	0.5394165114835506	5.934704944520974	0.9030899869919435	0.010604628221464097	0.0	0
ENST00000604629	18	36596	2	78797	0.13424657534246576	77564	0.6074380165289256	588	380	50334	6	1611	48658	0.0757	0.3649906890130354	4.889660197687914	0.3010299956639812	0.007809609930535575	0.0	0
